order_id,customer_id,order_date,status,region_code
288,22.0,2025-09-25 09:10:05,RETURNED,NORTH
289,327.0,2025-09-24 23:00:50,DELIVERED,NORTH
290,112.0,2025-12-06 15:51:31,SHIPPED,WEST
291,86.0,2026-05-20 22:23:59,RETURNED,NORTH
292,125.0,03-11-2024,PLACED,WEST
293,80.0,2026-02-04 02:02:36,PLACED,SOUTH
294,47.0,2026-02-01 01:03:22,DELIVERED,NORTH
295,331.0,2025-07-23 00:39:38,RETURNED,NORTH
296,120.0,2026-07-11 22:59:58,RETURNED,EAST
297,225.0,2025-04-17 03:56:15,PLACED,WEST
298,69.0,2024-08-12 20:59:02,PLACED,WEST
299,287.0,2024-12-29 10:35:16,CANCELLED,SOUTH
300,279.0,2026-02-23 22:22:40,CANCELLED,EAST
301,307.0,2025-07-26 05:48:44,RETURNED,SOUTH
302,80.0,2025-01-08 11:38:07,DELIVERED,EAST
303,398.0,2024-08-30 07:19:15,CANCELLED,SOUTH
304,318.0,2025-02-02 19:28:39,RETURNED,SOUTH
305,33.0,2025-04-25 10:16:29,RETURNED,WEST
306,350.0,2025-01-10 05:55:41,RETURNED,SOUTH
307,166.0,2024-08-14 17:30:39,DELIVERED,NORTH
308,338.0,2025-12-13 18:50:34,SHIPPED,SOUTH
309,104.0,2024-12-20 02:03:07,SHIPPED,NORTH
310,,2025-08-18 17:35:03,CANCELLED,WEST
311,360.0,2026-06-17 12:44:40,PLACED,EAST
312,368.0,2026-03-19 05:23:46,SHIPPED,WEST
313,427.0,2025-04-19 01:43:02,PLACED,EAST
314,481.0,2025-05-09 22:05:01,DELIVERED,NORTH
315,137.0,2025-07-12 06:51:57,PLACED,EAST
316,111.0,2026-06-25 10:26:10,PLACED,NORTH
317,273.0,2025-06-30 14:40:19,SHIPPED,SOUTH
318,486.0,2026-05-28 04:49:26,RETURNED,WEST
319,393.0,2024-08-17 13:09:39,DELIVERED,WEST
320,219.0,2024-08-12 11:22:52,SHIPPED,SOUTH
321,259.0,2025-11-28 04:52:53,SHIPPED,WEST
322,463.0,2025-03-21 04:37:38,DELIVERED,EAST
323,325.0,2024-09-30 15:45:27,DELIVERED,SOUTH
324,110.0,2026-01-10 02:05:54,RETURNED,EAST
325,232.0,2025-08-21 10:35:57,CANCELLED,NORTH
326,146.0,2025-11-16 14:02:54,RETURNED,SOUTH
327,155.0,17-04-2026,SHIPPED,SOUTH
328,12.0,2025-02-09 21:49:33,DELIVERED,SOUTH
329,236.0,2026-04-21 22:39:03,SHIPPED,EAST
330,299.0,2026-02-08 17:42:11,DELIVERED,EAST
331,205.0,2025-02-02 00:04:16,SHIPPED,NORTH
332,406.0,2025-10-04 21:58:32,CANCELLED,NORTH
333,154.0,08-09-2025,RETURNED,WEST
334,29.0,2025-09-28 08:03:34,DELIVERED,EAST
335,223.0,2024-11-24 12:17:57,PLACED,SOUTH
336,435.0,2025-05-01 00:56:49,PLACED,WEST
337,269.0,02-12-2025,RETURNED,SOUTH
338,358.0,2025-05-02 11:36:01,PLACED,WEST
339,386.0,2025-04-22 05:07:45,RETURNED,NORTH
340,149.0,2025-10-11 22:37:52,SHIPPED,SOUTH
341,244.0,2025-12-01 22:34:47,PLACED,WEST
342,205.0,2026-06-10 03:39:41,SHIPPED,SOUTH
343,102.0,2026-04-22 09:46:34,RETURNED,SOUTH
344,377.0,2024-09-10 22:29:58,SHIPPED,NORTH
345,221.0,2025-08-17 18:47:54,RETURNED,NORTH
346,212.0,2025-01-23 21:24:52,DELIVERED,SOUTH
347,305.0,2025-04-30 18:46:50,DELIVERED,SOUTH
348,316.0,2026-06-17 03:43:42,CANCELLED,SOUTH
349,474.0,2025-01-01 14:38:49,SHIPPED,EAST
350,373.0,2025-08-17 13:22:17,PLACED,NORTH
351,318.0,2025-05-23 16:57:03,DELIVERED,NORTH
352,412.0,2025-04-12 13:59:58,CANCELLED,WEST
353,,2026-04-08 05:54:04,RETURNED,SOUTH
354,268.0,2026-05-17 10:57:58,RETURNED,WEST
355,73.0,2025-04-06 11:22:21,PLACED,WEST
356,340.0,2025-07-25 15:15:40,DELIVERED,SOUTH
357,103.0,2026-03-20 03:42:35,RETURNED,EAST
358,336.0,2025-07-21 22:41:14,PLACED,WEST
359,340.0,2026-06-01 13:35:15,DELIVERED,NORTH
360,,2025-10-24 18:48:46,CANCELLED,SOUTH
361,261.0,2024-07-17 14:29:37,PLACED,EAST
362,306.0,2025-08-06 06:25:23,SHIPPED,SOUTH
363,235.0,2026-05-28 13:48:50,PLACED,NORTH
364,272.0,2024-10-28 10:03:39,CANCELLED,WEST
365,10.0,2025-06-19 03:48:36,DELIVERED,EAST
366,121.0,2024-11-18 02:37:12,RETURNED,EAST
367,321.0,2025-01-07 02:50:33,CANCELLED,NORTH
368,486.0,2024-09-10 08:31:57,SHIPPED,EAST
369,337.0,2025-08-16 03:14:54,CANCELLED,SOUTH
370,294.0,2025-11-24 06:47:04,DELIVERED,EAST
371,68.0,2025-02-15 14:10:21,SHIPPED,SOUTH
372,159.0,2024-12-23 18:28:06,RETURNED,SOUTH
373,466.0,2024-11-06 04:11:17,SHIPPED,SOUTH
374,286.0,2024-12-04 15:40:41,PLACED,SOUTH
375,451.0,2024-11-11 16:51:27,PLACED,EAST
376,212.0,2025-04-19 19:49:44,DELIVERED,WEST
377,421.0,2025-10-23 01:58:30,DELIVERED,SOUTH
378,55.0,2026-01-20 14:59:43,PLACED,EAST
379,314.0,2026-04-08 00:39:01,SHIPPED,SOUTH
380,184.0,2024-10-12 09:20:20,CANCELLED,SOUTH
381,310.0,2025-12-07 23:28:51,DELIVERED,SOUTH
382,252.0,2025-01-07 09:28:14,SHIPPED,SOUTH
383,210.0,2025-05-30 12:27:47,PLACED,EAST
384,114.0,2026-04-03 12:51:27,SHIPPED,SOUTH
385,475.0,2025-03-25 23:20:22,CANCELLED,WEST
386,444.0,2026-01-22 22:02:33,SHIPPED,WEST
387,22.0,2024-10-08 12:17:25,CANCELLED,EAST
388,481.0,2025-07-21 11:37:29,RETURNED,NORTH
389,232.0,2025-12-18 22:41:33,PLACED,SOUTH
390,203.0,2025-07-19 09:15:20,PLACED,WEST
391,323.0,2025-07-19 13:06:20,SHIPPED,EAST
392,453.0,2024-12-23 03:18:36,DELIVERED,WEST
393,151.0,2025-10-14 08:38:40,PLACED,SOUTH
394,331.0,2024-11-14 17:21:07,RETURNED,NORTH
395,300.0,2025-11-27 05:17:25,RETURNED,SOUTH
396,166.0,2026-04-20 18:33:12,SHIPPED,WEST
397,365.0,2025-05-27 15:13:13,CANCELLED,NORTH
398,355.0,2024-07-29 21:55:42,SHIPPED,NORTH
399,362.0,2025-01-17 17:50:51,DELIVERED,NORTH
400,197.0,2024-08-14 23:46:21,RETURNED,SOUTH
401,195.0,19-10-2024,SHIPPED,EAST
402,338.0,2025-09-30 22:04:02,SHIPPED,SOUTH
403,365.0,2025-10-15 13:39:52,DELIVERED,EAST
404,493.0,2024-11-14 15:10:07,SHIPPED,NORTH
405,492.0,2024-10-25 02:56:31,RETURNED,EAST
406,,2025-11-13 10:59:16,CANCELLED,NORTH
407,253.0,2025-08-14 15:51:31,RETURNED,WEST
408,227.0,2024-08-11 22:04:28,RETURNED,NORTH
409,281.0,2026-06-04 09:10:33,RETURNED,SOUTH
410,,2025-09-29 23:22:36,DELIVERED,NORTH
411,17.0,2024-11-03 13:16:04,RETURNED,EAST
412,45.0,24-08-2024,CANCELLED,SOUTH
413,146.0,2024-11-18 16:19:54,RETURNED,SOUTH
414,384.0,2025-01-29 01:48:45,PLACED,NORTH
415,166.0,2026-06-28 23:09:35,CANCELLED,NORTH
416,432.0,2024-11-29 07:38:48,DELIVERED,WEST
417,356.0,2025-08-17 18:23:03,DELIVERED,WEST
418,357.0,2025-05-23 09:45:26,PLACED,NORTH
419,323.0,2025-10-21 00:20:16,PLACED,WEST
420,310.0,2025-09-23 05:51:25,DELIVERED,WEST
421,163.0,2025-11-19 17:39:09,RETURNED,EAST
422,315.0,2024-07-26 22:36:23,RETURNED,WEST
423,93.0,2026-05-25 20:05:53,SHIPPED,EAST
424,1.0,2026-01-22 08:50:15,CANCELLED,NORTH
425,107.0,2026-01-28 21:55:43,CANCELLED,WEST
426,,2025-12-08 11:19:33,SHIPPED,NORTH
427,354.0,2026-04-11 09:42:26,PLACED,EAST
428,282.0,2025-02-17 15:28:51,PLACED,NORTH
429,175.0,2024-09-17 01:58:18,RETURNED,NORTH
430,100.0,2024-12-27 17:05:52,DELIVERED,WEST
431,409.0,26-06-2025,SHIPPED,WEST
432,236.0,2025-10-26 13:57:57,RETURNED,EAST
433,417.0,2025-07-13 15:17:15,PLACED,EAST
434,348.0,2026-05-17 03:11:32,RETURNED,NORTH
435,351.0,2025-07-21 14:27:13,DELIVERED,NORTH
436,144.0,2024-11-21 23:05:57,DELIVERED,WEST
437,432.0,2024-12-29 20:44:30,RETURNED,WEST
438,60.0,2026-04-18 10:36:10,DELIVERED,EAST
439,140.0,2025-05-27 12:45:10,CANCELLED,SOUTH
440,425.0,2025-10-22 03:56:57,SHIPPED,EAST
441,192.0,2024-10-31 07:51:03,SHIPPED,NORTH
442,13.0,2026-03-21 16:13:15,RETURNED,SOUTH
443,473.0,2025-10-08 00:48:54,RETURNED,EAST
444,74.0,2026-04-10 17:51:34,PLACED,SOUTH
445,19.0,2026-02-28 14:33:23,RETURNED,NORTH
446,,2024-11-30 18:04:12,RETURNED,NORTH
447,456.0,08-11-2025,RETURNED,EAST
448,,2025-12-06 20:14:52,SHIPPED,EAST
449,147.0,2025-08-13 05:35:51,DELIVERED,WEST
450,140.0,2025-02-02 22:31:37,DELIVERED,NORTH
451,,2024-11-19 18:03:46,RETURNED,NORTH
452,180.0,2026-01-25 23:19:27,DELIVERED,SOUTH
453,412.0,2025-12-26 23:50:58,SHIPPED,SOUTH
454,314.0,2025-04-04 15:21:33,RETURNED,WEST
455,15.0,2026-06-28 21:23:25,PLACED,NORTH
456,45.0,2025-06-29 16:48:00,SHIPPED,WEST
457,160.0,2025-10-18 19:41:30,SHIPPED,NORTH
458,387.0,2025-10-14 05:00:40,RETURNED,SOUTH
459,411.0,2024-09-03 22:49:42,CANCELLED,NORTH
460,351.0,2025-01-06 23:32:36,CANCELLED,WEST
461,115.0,2025-05-02 05:52:28,RETURNED,EAST
462,201.0,2025-05-07 21:02:03,DELIVERED,EAST
463,16.0,2024-10-23 04:08:11,PLACED,EAST
464,434.0,2024-10-04 19:23:51,DELIVERED,SOUTH
465,208.0,2024-07-25 08:15:13,PLACED,EAST
466,37.0,2024-12-16 15:33:15,RETURNED,WEST
467,212.0,2025-08-22 11:32:58,SHIPPED,SOUTH
468,197.0,2026-05-11 03:27:15,SHIPPED,WEST
469,223.0,2026-06-18 18:48:56,DELIVERED,SOUTH
